element,fixture,round,was_home,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,total_points,expected_goals,expected_assists,expected_goals_conceded,defensive_contribution,clearances_blocks_interceptions,recoveries,tackles,team,opponent,gw
556,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
557,1,1,True,75,1,0,1,1,0,0,0,0,0,0,0,0,30,6,0.19,0.14,0.06,6,2,3,1,1,7,1
557,20,2,False,45,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.01,0.1,3,1,2,0,1,2,2
557,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
558,6,1,True,16,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.0,0.0,0.13,1,0,1,0,18,13,1
558,14,2,False,90,1,0,0,0,2,0,0,0,0,0,0,0,15,4,0.05,0.0,1.75,15,3,7,5,18,14,2
558,28,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,18,19,3
559,9,1,True,14,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0.0,0.0,1.04,2,1,0,1,17,14,1
559,15,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,17,19,2
559,27,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,17,3,3
56,7,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,5,1
56,20,2,True,19,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.02,0,0,0,0,2,1,2
56,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
560,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
560,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
560,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
561,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
561,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
561,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
562,5,1,True,79,1,0,0,0,1,0,0,0,0,0,0,0,7,2,0.61,0.0,0.63,9,3,2,4,12,20,1
562,18,2,False,72,1,0,0,0,4,0,0,0,0,0,0,0,10,2,0.06,0.01,3.91,5,3,1,1,12,16,2
562,21,3,True,65,1,0,0,0,2,0,0,0,0,0,0,0,9,2,0.04,0.0,0.62,5,2,1,2,12,14,3
563,4,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,16,1
563,13,2,False,45,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.0,1.09,3,2,1,0,11,7,2
563,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
564,5,1,True,90,1,0,0,0,1,0,0,0,0,0,2,0,12,2,0.0,0.0,0.66,0,1,10,0,12,20,1
564,18,2,False,90,1,0,0,0,5,0,0,0,0,0,6,0,9,2,0.0,0.01,4.77,0,4,13,0,12,16,2
564,21,3,True,90,1,0,0,0,2,0,0,0,0,0,5,0,13,2,0.0,0.0,0.69,0,0,7,0,12,14,3
565,2,1,True,75,1,0,2,1,0,0,0,0,0,0,0,3,41,14,0.05,0.33,0.47,13,4,7,2,4,19,1
565,17,2,False,90,1,0,0,0,1,0,0,0,0,0,0,0,16,4,0.21,0.03,1.46,14,5,5,4,4,13,2
565,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
566,8,1,False,90,1,0,0,0,2,0,0,0,1,0,0,0,5,2,0.0,0.0,2.25,13,13,1,0,3,15,1
566,12,2,True,90,1,0,0,0,1,0,0,0,0,0,0,0,11,4,0.25,0.03,1.84,10,8,4,2,3,9,2
566,27,3,False,45,1,0,0,0,1,0,0,0,0,0,0,0,5,1,0.02,0.01,0.13,4,3,1,1,3,17,3
567,9,1,True,90,1,0,0,0,2,0,0,0,1,0,5,0,12,1,0.0,0.0,2.98,0,3,5,0,17,14,1
567,15,2,False,90,1,0,0,1,0,0,0,0,0,0,4,0,32,7,0.0,0.0,1.12,0,2,4,0,17,19,2
567,27,3,True,45,1,0,0,0,2,0,0,0,0,0,4,0,7,1,0.0,0.0,1.42,0,0,5,0,17,3,3
568,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
568,16,2,True,8,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.04,0.0,0.07,1,1,0,0,6,5,2
568,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
569,10,1,True,90,1,1,0,0,3,0,0,0,0,0,0,0,33,6,0.73,0.01,2.24,2,0,1,1,10,6,1
569,19,2,False,90,1,0,0,0,1,0,0,0,0,0,0,0,2,2,0.27,0.01,2.02,4,2,2,0,10,20,2
569,24,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,8,3
57,8,1,False,90,1,0,0,0,2,0,0,0,0,0,4,0,13,2,0.0,0.0,2.25,0,2,5,0,3,15,1
57,12,2,True,90,1,0,0,0,1,0,0,0,0,0,5,0,20,3,0.0,0.0,1.84,0,3,8,0,3,9,2
57,27,3,False,45,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,0.13,0,1,6,0,3,17,3
570,10,1,True,72,1,0,0,0,3,0,0,0,0,0,0,0,10,2,0.16,0.01,2.21,4,0,2,2,10,6,1
570,19,2,False,75,1,0,0,0,1,0,0,0,1,0,0,0,6,1,0.02,0.0,1.62,9,3,6,0,10,20,2
570,24,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,8,3
571,5,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,12,20,1
571,18,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,12,16,2
571,21,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,12,14,3
572,4,1,True,90,1,0,0,1,0,0,0,0,0,0,5,3,41,10,0.0,0.0,1.83,0,0,22,0,11,16,1
572,13,2,False,90,1,0,0,1,0,0,0,0,0,0,3,3,32,10,0.0,0.0,1.29,0,0,11,0,11,7,2
572,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
573,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
573,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
573,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
574,4,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,16,1
574,13,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,7,2
574,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
575,1,1,False,61,1,0,0,0,3,0,0,0,1,0,0,0,2,1,0.0,0.0,1.56,3,0,3,0,7,1,1
575,13,2,True,70,1,0,0,1,0,0,0,0,0,0,0,0,17,3,0.03,0.13,0.02,7,3,4,0,7,11,2
575,26,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,15,3
576,4,1,True,70,1,0,0,1,0,0,0,0,0,0,0,0,11,3,0.0,0.03,1.16,6,1,2,3,11,16,1
576,13,2,False,58,1,0,0,0,0,0,0,0,1,0,0,0,-2,0,0.01,0.01,1.09,7,2,5,0,11,7,2
576,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
577,3,1,False,18,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.01,0.14,1,1,1,0,8,9,1
577,11,2,True,73,1,0,0,0,3,0,0,0,0,0,0,0,-3,1,0.0,0.0,2.01,8,7,3,1,8,15,2
577,24,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,10,3
578,10,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,10,1
578,16,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,5,2
578,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
579,9,1,False,20,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.03,0.54,4,3,1,1,14,17,1
579,14,2,True,13,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0.0,0.01,0.07,1,1,2,0,14,18,2
579,21,3,False,90,1,0,0,1,0,0,0,0,0,0,0,0,27,8,0.0,0.01,0.75,10,9,1,1,14,12,3
58,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
58,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
58,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
580,10,1,True,23,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.0,0.03,3,0,2,1,10,6,1
580,19,2,False,22,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.09,0.03,1.77,2,1,1,0,10,20,2
580,24,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,8,3
581,6,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,18,13,1
581,14,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,18,14,2
581,28,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,18,19,3
582,7,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,5,1
582,20,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,1,2
582,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
583,10,1,False,25,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.28,1,1,1,0,6,10,1
583,16,2,True,18,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.02,0.09,3,2,1,1,6,5,2
583,29,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,6,1,3
584,1,1,False,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.13,1,0,1,0,7,1,1
584,13,2,True,19,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0.0,0.02,0.69,0,0,0,0,7,11,2
584,26,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,15,3
585,4,1,True,26,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.96,4,4,0,0,11,16,1
585,13,2,False,31,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.2,1,1,0,0,11,7,2
585,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
586,4,1,True,63,1,1,0,1,0,0,0,0,0,0,0,1,35,15,0.28,0.0,0.86,13,13,2,0,11,16,1
586,13,2,False,58,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0.01,0.0,1.09,9,7,2,2,11,7,2
586,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
587,8,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,15,3,1
587,11,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,15,8,2
587,26,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,15,7,3
588,3,1,False,35,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0.0,0.16,0.27,9,5,3,4,8,9,1
588,11,2,True,74,1,0,0,0,3,0,0,0,1,0,0,0,9,2,0.02,0.0,2.01,14,4,5,10,8,15,2
588,24,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,10,3
589,4,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,16,1
589,13,2,False,45,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.01,0.2,6,1,2,3,11,7,2
589,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
59,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
59,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
59,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
590,6,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,18,13,1
590,14,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,18,14,2
590,28,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,18,19,3
591,5,1,True,70,1,0,1,0,1,0,0,0,0,0,0,0,24,5,0.23,0.31,0.63,8,2,5,1,12,20,1
591,18,2,False,90,1,0,1,0,5,0,0,0,0,0,0,0,25,5,0.4,0.31,4.77,8,0,7,1,12,16,2
591,21,3,True,90,1,0,0,0,2,0,0,0,1,0,0,0,16,1,0.24,0.02,0.69,5,2,3,0,12,14,3
592,5,1,True,10,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.03,2,2,0,0,12,20,1
592,18,2,False,17,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,0.0,0.0,0.86,0,0,1,0,12,16,2
592,21,3,True,12,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.02,0.0,0,0,2,0,12,14,3
593,9,1,True,90,1,0,0,0,2,0,0,0,0,0,0,0,-1,1,0.03,0.0,2.98,9,7,2,2,17,14,1
593,15,2,False,90,1,0,1,1,0,0,0,0,0,0,0,2,37,11,0.0,0.06,1.12,8,5,5,3,17,19,2
593,27,3,True,45,1,0,0,0,2,0,0,0,0,0,0,0,-5,0,0.06,0.01,1.42,1,1,3,0,17,3,3
594,7,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,2,1
594,16,2,False,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.04,0,0,0,0,5,6,2
594,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
595,3,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,9,1
595,11,2,True,22,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.0,0.0,0.2,1,0,0,1,8,15,2
595,24,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,10,3
596,7,1,False,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.14,2,0,0,2,2,5,1
596,20,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,1,2
596,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
597,7,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,5,1
597,20,2,True,90,1,0,0,0,1,0,0,0,0,0,1,0,8,2,0.0,0.0,1.04,0,2,9,0,2,1,2
597,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
598,6,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,18,1
598,17,2,True,56,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0.0,0.0,1.32,6,5,4,1,13,4,2
598,23,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,5,3
599,1,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,1,1
599,13,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,11,2
599,26,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,15,3
6,1,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,7,1
6,20,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,2,2
6,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
60,8,1,False,90,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,0.0,2.25,6,5,1,1,3,15,1
60,12,2,True,90,1,0,0,0,1,0,0,0,0,0,0,0,19,4,0.0,0.74,1.84,12,9,3,3,3,9,2
60,27,3,False,45,1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0.0,0.01,0.13,2,2,1,0,3,17,3
600,7,1,True,12,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.0,0.05,0.0,2,0,2,0,5,2,1
600,16,2,False,16,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0.0,0.01,0.1,1,0,0,1,5,6,2
600,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
601,2,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,4,1
601,15,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,17,2
601,28,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,19,18,3
602,5,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,12,20,1
602,18,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,12,16,2
602,21,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,12,14,3
603,6,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,18,1
603,17,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,4,2
603,23,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,5,3
604,6,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,18,1
604,17,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,4,2
604,23,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,5,3
605,7,1,True,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.01,0.0,0,0,0,0,5,2,1
605,16,2,False,73,1,1,0,0,3,0,0,0,0,0,0,1,39,8,0.7,0.16,2.83,7,2,2,3,5,6,2
605,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
606,7,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,5,1
606,20,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,1,2
606,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
607,7,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,5,1
607,20,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,1,2
607,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
608,8,1,False,15,0,0,0,0,2,0,0,0,0,0,0,0,6,1,0.1,0.0,0.31,1,0,1,0,3,15,1
608,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
608,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
609,9,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,17,14,1
609,15,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,17,19,2
609,27,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,17,3,3
61,8,1,False,90,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0.0,0.0,2.25,7,5,7,2,3,15,1
61,12,2,True,90,1,0,0,0,1,0,0,0,0,0,0,2,27,4,0.0,0.07,1.84,9,7,6,2,3,9,2
61,27,3,False,45,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0.01,0.05,0.13,4,2,5,2,3,17,3
610,10,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,6,1
610,19,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,20,2
610,24,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,8,3
611,20,2,True,12,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.0,0.0,0.0,2,0,0,2,2,1,2
611,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
612,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
612,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
613,19,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,10,2
613,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
614,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
614,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
615,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
615,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
616,11,2,False,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.12,0.0,1,1,0,0,15,8,2
616,26,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,15,7,3
617,13,2,False,7,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.18,0,0,0,0,11,7,2
617,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
618,20,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,1,2
618,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
619,18,2,False,28,0,0,0,0,2,0,0,0,0,0,0,0,11,1,0.0,0.01,1.92,6,2,3,1,12,16,2
619,21,3,True,77,1,0,0,0,2,0,0,0,0,0,0,0,24,4,0.0,0.02,0.69,19,3,12,4,12,14,3
62,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
62,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
62,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
620,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,13,2
620,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
621,11,2,False,8,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.1,0.0,0.0,0,0,0,0,15,8,2
621,26,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,15,7,3
622,11,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0,0,1,0,15,8,2
622,26,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,15,7,3
623,13,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,11,2
623,26,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,15,3
624,16,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,6,2
624,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
625,17,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,4,2
